source	target	ftalign_similarity	delta_m/z	source_fp_uniq	target_fp_uniq	facet
1036	527	0.62	162.053	source:8327	target:31,110,117,335,336,337,451,493,875,895,1138,1189,1695,1902,4568,4835,4836,5120,5135,5423,6225,6677,6869,6972,7089,7303,7350,7413,7572,7639,7640,7760,7968,8083,8104,8252,8270,8463,8521,8568,8605,8609,8657,8661,8684,8730	Dialkyl ethers
1295	274	0.94	-0.000	source:	target:	Dialkyl ethers
1494	1165	0.59	0.000	source:	target:	Dialkyl ethers
1855	1165	0.91	-0.000	source:	target:	Dialkyl ethers
1855	1494	0.58	-0.000	source:3474,8202	target:	Dialkyl ethers
2060	2060	1.00	0.000	source:	target:	Dialkyl ethers
2081	1746	0.49	0.000	source:	target:	Dialkyl ethers
238	238	1.00	0.000	source:	target:	Dialkyl ethers
261	261	1.00	0.000	source:	target:	Dialkyl ethers
386	355	0.70	0.000	source:55	target:	Dialkyl ethers
3938	377	0.52	0.000	source:7780,8871	target:2055,6171	Dialkyl ethers
4016	2917	0.60	-0.000	source:	target:	Dialkyl ethers
419	349	0.42	-198.029	source:721,727,1109,2055	target:31,110,484,895,4967,6161,6869,7640	Dialkyl ethers
4702	1494	0.41	370.126	source:2835	target:476,481,1151,5107,5120,5135,6053,6171,8421	Dialkyl ethers
4797	349	0.43	0.000	source:1109	target:6161,7640,8020	Dialkyl ethers
4797	621	0.46	162.053	source:56,1109,1195,4801,4807,6731	target:716,1148,2055,7640	Dialkyl ethers
527	355	0.44	0.000	source:6972	target:	Dialkyl ethers
566	566	1.00	0.000	source:	target:	Dialkyl ethers
811	527	0.43	-196.074	source:354,2055,4838,5014,8202,8295,8310,8327	target:6318,6972,7350,7639,7968,8083,8252	Dialkyl ethers
831	831	1.00	0.000	source:	target:	Dialkyl ethers
1445	1445	1	0	null	null	Dialkyl ethers
4015	4015	1	0	null	null	Dialkyl ethers
682	682	1	0	null	null	Dialkyl ethers
2470	2470	1	0	null	null	Dialkyl ethers
300	300	1	0	null	null	Dialkyl ethers
4767	4767	1	0	null	null	Dialkyl ethers
3949	3949	1	0	null	null	Dialkyl ethers
2323	2323	1	0	null	null	Dialkyl ethers
243	243	1	0	null	null	Dialkyl ethers
441	441	1	0	null	null	Dialkyl ethers
